timestamp,node_id,cpu_usage_percent,memory_usage_percent,network_latency_ms,disk_io_mbps,error_rate,avg_response_time_ms,pod_restarts,cpu_throttling_percent,failure
2025-03-05 22:13:22.770458,node-8,57.85,47.57,10.97,25.88,0.1259,39.61,2.0,43.61,0
2025-03-05 22:28:22.770458,node-8,35.61,49.58,9.57,32.72,0.0878,53.31,0.0,0.0,0
2025-03-05 22:43:22.770458,node-1,91.55,99.9,150.83,83.66,0.5842,341.93,8.0,58.87,1
2025-03-05 22:58:22.770458,node-7,27.48,43.89,14.9,65.0,-4.7,15.39,0.0,8.54,0
2025-03-05 23:13:22.770458,node-9,27.2,10.45,20.42,9.06,-4.7,99.37,1.0,33.19,0
2025-03-05 23:28:22.770458,node-7,32.88,48.11,36.6,34.31,-4.7,76.18,0.0,27.97,0
2025-03-05 23:43:22.770458,node-2,53.51,49.91,12.72,28.15,0.0837,72.77,1.0,17.83,0
2025-03-05 23:58:22.770458,node-1,56.67,75.0,11.29,36.76,0.1366,80.58,-3.0,23.97,0
2025-03-06 00:13:22.770458,node-10,10.64,19.6,13.22,42.62,0.0371,46.69,0.0,21.68,0
2025-03-06 00:28:22.770458,node-7,33.85,59.91,24.88,15.9,-4.7,75.2,1.0,26.29,0
2025-03-06 00:43:22.770458,node-9,33.81,57.23,3.34,30.7,0.2497,48.45,-3.0,38.28,0
2025-03-06 00:58:22.770458,node-1,85.77,93.92,133.04,83.31,0.4913,100.0,8.0,69.57,1
2025-03-06 01:13:22.770458,node-2,34.09,58.5,22.73,45.78,0.0,56.4,1.0,40.5,0
2025-03-06 01:28:22.770458,node-7,47.3,65.0,13.29,47.52,-4.7,95.0,1.0,30.85,0
2025-03-06 01:43:22.770458,node-10,37.42,33.23,15.48,39.06,0.0503,37.41,-3.0,11.02,0
2025-03-06 01:58:22.770458,node-8,38.18,44.07,7.78,17.4,0.0749,38.42,0.0,44.81,0
2025-03-06 02:13:22.770458,node-7,58.7,20.29,5.92,47.29,0.1123,54.81,-3.0,38.33,0
2025-03-06 02:28:22.770458,node-9,85.63,90.6,84.1,97.85,0.712,352.29,6.0,73.0,1
2025-03-06 02:43:22.770458,node-1,42.67,42.64,20.47,56.65,-4.7,63.88,0.0,16.63,0
2025-03-06 02:58:22.770458,node-4,68.98,26.5,12.45,20.0,0.063,71.85,0.0,0.0,0
2025-03-06 03:13:22.770458,node-2,52.8,43.81,5.96,48.79,0.0595,42.3,1.0,39.39,0
2025-03-06 03:28:22.770458,node-4,32.14,35.44,5.66,38.78,0.166,90.66,0.0,3.06,0
2025-03-06 03:43:22.770458,node-3,37.19,46.59,10.54,26.85,-4.7,10.0,0.0,21.0,0
2025-03-06 03:58:22.770458,node-9,54.61,21.56,24.34,45.38,0.0,69.8,0.0,11.41,0
2025-03-06 04:13:22.770458,node-10,17.33,57.17,2.51,5.0,0.1521,18.16,0.0,14.94,0
2025-03-06 04:28:22.770458,node-1,66.88,47.6,6.65,7.75,0.0324,78.28,0.0,10.49,0
2025-03-06 04:43:22.770458,node-7,22.68,75.0,18.98,44.38,0.0879,59.58,-3.0,0.0,0
2025-03-06 04:58:22.770458,node-8,5.0,44.89,17.74,65.0,0.1911,85.3,2.0,33.58,0
2025-03-06 05:13:22.770458,node-10,12.3,41.49,8.83,31.64,0.0,65.39,1.0,40.86,0
2025-03-06 05:28:22.770458,node-3,35.96,63.76,13.32,28.96,0.1006,52.78,1.0,16.43,0
2025-03-06 05:43:22.770458,node-5,35.01,36.0,10.99,32.4,0.2244,61.09,2.0,22.27,0
2025-03-06 05:58:22.770458,node-10,28.55,46.79,10.77,54.0,-4.23,37.03,0.0,38.87,0
2025-03-06 06:13:22.770458,node-3,38.96,55.52,14.39,23.37,0.119,74.93,0.0,12.93,0
2025-03-06 06:28:22.770458,node-10,26.72,53.61,6.77,21.76,0.1616,36.02,2.0,5.81,0
2025-03-06 06:43:22.770458,node-5,54.48,45.38,4.63,26.66,0.1486,70.88,1.0,14.85,0
2025-03-06 06:58:22.770458,node-5,41.69,40.15,22.17,51.48,0.2072,10.66,1.0,17.9,0
2025-03-06 07:13:22.770458,node-5,69.78,30.52,24.04,16.73,0.1262,32.83,1.0,14.74,0
2025-03-06 07:28:22.770458,node-3,28.26,57.66,17.58,33.12,0.1128,70.81,0.0,18.5,0
2025-03-06 07:43:22.770458,node-2,40.93,31.07,21.48,22.74,0.0336,60.16,0.0,43.49,0
2025-03-06 07:58:22.770458,node-9,44.15,59.66,22.24,27.79,0.1778,39.54,0.0,24.43,0
2025-03-06 08:13:22.770458,node-2,41.79,31.65,20.88,27.17,0.1137,65.75,-3.0,0.0,0
2025-03-06 08:28:22.770458,node-6,30.14,65.0,12.25,36.41,0.1891,53.27,0.0,0.69,0
2025-03-06 08:43:22.770458,node-8,46.14,53.95,21.39,5.0,0.0639,28.9,0.0,52.39,0
2025-03-06 08:58:22.770458,node-3,5.68,40.76,6.09,41.27,0.1241,64.04,1.0,43.2,0
2025-03-06 09:13:22.770458,node-6,32.26,31.69,23.54,21.78,0.0493,89.18,2.0,18.68,0
2025-03-06 09:28:22.770458,node-2,38.81,48.84,9.3,9.68,0.079,45.98,2.0,45.0,0
2025-03-06 09:43:22.770458,node-5,36.01,26.35,21.96,11.22,-4.7,44.87,0.0,8.08,0
2025-03-06 09:58:22.770458,node-8,45.94,27.09,2.0,35.84,0.0049,96.15,1.0,28.26,0
2025-03-06 10:13:22.770458,node-7,29.69,36.5,17.32,46.79,0.0,53.14,-3.0,36.45,0
2025-03-06 10:28:22.770458,node-2,42.51,64.72,19.31,39.85,-4.7,37.74,0.0,17.8,0
2025-03-06 10:43:22.770458,node-10,51.5,35.36,2.0,43.02,0.0423,31.1,1.0,0.0,0
2025-03-06 10:58:22.770458,node-2,40.48,43.41,16.18,30.22,0.0721,68.41,-3.0,40.5,0
2025-03-06 11:13:22.770458,node-5,48.37,38.09,13.21,29.23,0.1047,10.0,1.0,14.25,0
2025-03-06 11:28:22.770458,node-7,17.16,45.2,18.2,14.94,0.0578,41.61,1.0,14.42,0
2025-03-06 11:43:22.770458,node-4,75.85,83.31,97.08,90.45,0.553,140.7,7.0,86.47,1
2025-03-06 11:58:22.770458,node-1,45.59,58.5,30.84,35.79,0.2551,56.3,-3.0,43.15,0
2025-03-06 12:13:22.770458,node-7,37.33,52.54,12.85,24.64,0.0787,10.97,1.0,20.93,0
2025-03-06 12:28:22.770458,node-7,55.45,48.88,14.03,42.95,0.1927,68.33,1.0,25.73,0
2025-03-06 12:43:22.770458,node-6,46.16,50.8,14.04,28.4,0.0421,35.94,1.0,26.04,0
2025-03-06 12:58:22.770458,node-5,60.98,38.7,20.29,37.7,0.063,56.98,-3.0,34.95,0
2025-03-06 13:13:22.770458,node-4,43.23,50.98,2.21,29.64,0.0,26.31,0.0,9.23,0
2025-03-06 13:28:22.770458,node-6,5.0,30.03,20.48,36.22,0.1235,40.75,2.0,20.26,0
2025-03-06 13:43:22.770458,node-8,32.57,25.71,16.44,21.47,0.1568,35.57,0.0,19.1,0
2025-03-06 13:58:22.770458,node-1,47.4,34.06,8.85,18.62,0.1278,30.29,-3.0,20.25,0
2025-03-06 14:13:22.770458,node-3,68.47,53.58,8.91,20.93,0.12,47.91,1.0,12.26,0
2025-03-06 14:28:22.770458,node-9,24.43,32.74,22.35,43.34,0.0045,40.77,-3.0,44.19,0
2025-03-06 14:43:22.770458,node-10,67.16,31.9,23.75,44.18,-4.7,90.77,-3.0,28.77,0
2025-03-06 14:58:22.770458,node-3,33.05,22.21,25.54,26.59,0.0701,84.99,0.0,30.61,0
2025-03-06 15:13:22.770458,node-1,86.45,80.0,52.66,80.21,5.3,319.91,5.0,79.75,1
2025-03-06 15:28:22.770458,node-7,28.75,64.48,7.63,18.13,0.1302,78.24,-3.0,15.67,0
2025-03-06 15:43:22.770458,node-8,46.26,42.3,4.34,16.09,-4.7,40.0,1.0,43.59,0
2025-03-06 15:58:22.770458,node-7,92.36,83.64,40.0,81.82,0.8194,303.6,8.0,64.47,1
2025-03-06 16:13:22.770458,node-6,33.94,35.26,28.52,40.14,-4.7,91.34,-3.0,26.8,0
2025-03-06 16:28:22.770458,node-6,59.55,37.05,29.32,33.76,0.0,48.35,0.0,6.42,0
2025-03-06 16:43:22.770458,node-2,43.26,42.82,22.82,33.21,0.1519,51.35,1.0,17.77,0
2025-03-06 16:58:22.770458,node-9,25.86,48.53,2.0,10.08,0.0667,51.77,0.0,4.53,0
2025-03-06 17:13:22.770458,node-2,51.32,54.38,10.7,16.56,0.0175,90.98,-3.0,4.95,0
2025-03-06 17:28:22.770458,node-4,9.28,46.15,15.56,21.53,0.0052,36.4,2.0,15.1,0
2025-03-06 17:43:22.770458,node-2,25.04,34.98,15.43,55.83,-4.7,36.8,-3.0,8.77,0
2025-03-06 17:58:22.770458,node-4,28.0,39.61,23.12,35.28,0.0099,10.0,-3.0,0.0,0
2025-03-06 18:13:22.770458,node-8,38.44,48.13,18.55,48.06,0.0746,54.24,0.0,23.42,0
2025-03-06 18:28:22.770458,node-9,22.93,36.47,11.39,38.09,0.1647,46.07,-3.0,54.58,0
2025-03-06 18:43:22.770458,node-5,70.0,13.49,3.8,5.0,0.0318,10.94,0.0,23.22,0
2025-03-06 18:58:22.770458,node-5,35.02,54.17,14.27,32.55,0.0,10.0,1.0,19.29,0
2025-03-06 19:13:22.770458,node-3,34.99,48.12,12.38,45.77,-4.7,26.19,0.0,9.82,0
2025-03-06 19:28:22.770458,node-5,52.07,49.49,24.94,51.99,0.1354,10.0,0.0,50.77,0
2025-03-06 19:43:22.770458,node-9,62.68,40.69,23.78,53.86,0.0542,67.45,0.0,36.38,0
2025-03-06 19:58:22.770458,node-6,64.67,54.08,18.74,43.09,0.1832,65.09,1.0,6.8,0
2025-03-06 20:13:22.770458,node-9,24.52,47.41,5.68,5.0,0.1374,73.41,1.0,9.18,0
2025-03-06 20:28:22.770458,node-2,45.69,48.0,25.12,56.91,0.0277,58.85,-3.0,0.0,0
2025-03-06 20:43:22.770458,node-10,32.61,30.28,16.28,37.31,-4.7,37.57,0.0,18.95,0
2025-03-06 20:58:22.770458,node-1,25.26,63.03,19.55,28.88,0.1462,47.55,0.0,6.02,0
2025-03-06 21:13:22.770458,node-7,11.45,64.58,13.69,32.6,0.2197,53.44,0.0,33.51,0
2025-03-06 21:28:22.770458,node-7,38.36,52.88,11.62,15.49,0.0901,34.81,0.0,46.81,0
2025-03-06 21:43:22.770458,node-9,47.32,50.63,11.31,65.0,-4.7,53.41,0.0,31.4,0
2025-03-06 21:58:22.770458,node-9,38.86,64.47,12.96,23.28,0.0985,110.61,0.0,8.18,0
2025-03-06 22:13:22.770458,node-2,47.91,54.15,19.81,38.44,-4.7,49.49,0.0,0.0,0
2025-03-06 22:28:22.770458,node-6,40.55,53.88,21.05,25.69,0.0734,26.53,-3.0,41.69,0
2025-03-06 22:43:22.770458,node-4,52.9,19.81,32.82,20.76,0.0193,39.86,0.0,29.15,0
2025-03-06 22:58:22.770458,node-5,56.21,45.66,2.0,18.65,0.0972,72.38,-3.0,43.26,0
2025-03-06 23:13:22.770458,node-2,48.16,65.03,22.28,17.33,0.065,15.62,0.0,32.53,0
2025-03-06 23:28:22.770458,node-1,33.78,34.22,7.62,26.35,0.0404,63.21,0.0,14.58,0
2025-03-06 23:43:22.770458,node-3,79.98,83.66,85.91,88.06,0.6258,139.57,2.0,100.0,1
2025-03-06 23:58:22.770458,node-4,51.08,58.23,15.35,5.0,0.0429,37.12,-3.0,8.55,0
2025-03-07 00:13:22.770458,node-5,47.44,64.23,10.6,24.95,0.1355,10.0,1.0,12.38,0
2025-03-07 00:28:22.770458,node-6,58.24,38.52,23.97,50.11,0.0293,26.33,1.0,10.37,0
2025-03-07 00:43:22.770458,node-6,44.16,60.22,18.82,31.43,0.1177,10.0,0.0,13.73,0
2025-03-07 00:58:22.770458,node-2,41.72,51.64,18.38,35.59,0.2816,40.93,0.0,3.44,0
2025-03-07 01:13:22.770458,node-5,37.81,37.44,16.64,9.9,-4.7,73.3,0.0,0.0,0
2025-03-07 01:28:22.770458,node-10,5.0,44.12,10.59,47.13,0.1031,57.36,2.0,0.0,0
2025-03-07 01:43:22.770458,node-3,31.01,23.49,2.0,24.72,-4.7,47.25,2.0,34.19,0
2025-03-07 01:58:22.770458,node-2,15.4,59.89,22.15,47.99,0.0404,23.12,0.0,17.71,0
2025-03-07 02:13:22.770458,node-4,41.76,60.87,23.52,7.9,0.0908,35.9,0.0,15.02,0
2025-03-07 02:28:22.770458,node-6,28.02,43.0,11.89,62.41,0.0,50.47,1.0,0.0,0
2025-03-07 02:43:22.770458,node-2,26.33,55.96,7.29,29.19,0.0712,58.88,2.0,0.0,0
2025-03-07 02:58:22.770458,node-6,43.42,48.2,8.01,31.87,0.0,68.86,1.0,24.95,0
2025-03-07 03:13:22.770458,node-5,26.02,65.0,10.31,48.29,0.0845,68.41,1.0,31.01,0
2025-03-07 03:28:22.770458,node-2,65.68,63.46,7.93,15.49,0.0698,75.02,1.0,41.15,0
2025-03-07 03:43:22.770458,node-6,6.19,55.14,7.65,63.29,0.0294,69.47,0.0,16.23,0
2025-03-07 03:58:22.770458,node-4,30.98,45.43,20.39,46.87,0.0203,67.45,0.0,29.23,0
2025-03-07 04:13:22.770458,node-2,44.71,43.59,2.0,26.11,0.0,41.31,1.0,34.92,0
2025-03-07 04:28:22.770458,node-4,23.81,46.88,15.08,23.88,0.0653,52.93,1.0,12.75,0
2025-03-07 04:43:22.770458,node-10,38.38,54.1,2.0,57.45,0.0633,27.65,0.0,7.36,0
2025-03-07 04:58:22.770458,node-5,40.17,64.63,15.72,30.81,0.0873,47.61,1.0,40.62,0
2025-03-07 05:13:22.770458,node-9,32.62,53.1,21.97,30.52,0.165,84.71,0.0,42.54,0
2025-03-07 05:28:22.770458,node-3,46.83,32.98,20.04,47.45,0.016,47.59,-3.0,33.45,0
2025-03-07 05:43:22.770458,node-7,38.25,53.98,23.86,42.15,-4.7,23.96,0.0,18.36,0
2025-03-07 05:58:22.770458,node-3,16.99,59.86,12.18,12.09,0.1819,17.51,-3.0,21.84,0
2025-03-07 06:13:22.770458,node-7,40.17,52.45,32.69,37.81,0.1035,13.2,0.0,3.7,0
2025-03-07 06:28:22.770458,node-10,23.15,33.0,23.34,33.36,0.1331,32.29,1.0,25.98,0
2025-03-07 06:43:22.770458,node-8,52.95,52.96,25.35,15.85,0.0,46.72,0.0,0.0,0
2025-03-07 06:58:22.770458,node-3,47.61,57.1,14.9,8.22,0.1236,47.37,0.0,13.11,0
2025-03-07 07:13:22.770458,node-1,80.0,79.63,92.72,72.4,0.3196,134.66,3.0,89.05,1
2025-03-07 07:28:22.770458,node-9,65.24,44.84,33.29,16.26,0.17,23.83,1.0,12.08,0
2025-03-07 07:43:22.770458,node-4,60.78,44.9,16.33,29.83,0.1123,30.02,1.0,28.14,0
2025-03-07 07:58:22.770458,node-7,22.89,52.64,19.85,21.24,0.1503,48.63,0.0,0.0,0
2025-03-07 08:13:22.770458,node-9,51.79,73.21,9.46,23.16,-4.7,41.0,-2.7,45.0,0
2025-03-07 08:28:22.770458,node-4,30.89,46.45,5.17,30.96,0.0926,47.19,0.0,14.31,0
2025-03-07 08:43:22.770458,node-8,83.4,100.0,99.73,76.36,0.4585,100.0,5.0,78.51,1
2025-03-07 08:58:22.770458,node-8,50.98,33.15,24.78,8.74,0.0,52.79,1.0,18.39,0
2025-03-07 09:13:22.770458,node-9,85.29,89.09,40.0,100.0,5.3,348.98,2.0,88.3,1
2025-03-07 09:28:22.770458,node-9,35.12,45.69,21.38,39.24,0.2566,10.0,0.0,5.57,0
2025-03-07 09:43:22.770458,node-8,69.71,65.0,4.32,37.3,0.0631,30.06,0.0,0.0,0
2025-03-07 09:58:22.770458,node-2,14.58,36.65,12.65,21.81,0.1579,51.7,1.0,28.28,0
2025-03-07 10:13:22.770458,node-7,37.37,55.1,13.76,27.59,-4.7,25.96,0.0,14.72,0
2025-03-07 10:28:22.770458,node-8,93.19,90.2,73.77,83.34,0.7381,183.5,4.0,93.54,1
2025-03-07 10:43:22.770458,node-2,95.48,81.58,50.0,78.24,0.6238,198.05,2.0,60.44,1
2025-03-07 10:58:22.770458,node-4,33.76,31.16,18.3,21.59,0.1959,58.59,0.0,29.43,0
2025-03-07 11:13:22.770458,node-1,87.34,85.23,78.82,80.37,0.9469,140.79,3.0,79.19,1
2025-03-07 11:28:22.770458,node-4,53.43,58.2,26.75,49.32,0.0972,59.56,1.0,10.41,0
2025-03-07 11:43:22.770458,node-1,46.23,42.66,6.98,50.65,0.1313,71.44,0.0,18.61,0
2025-03-07 11:58:22.770458,node-10,39.06,21.61,16.4,44.85,0.0119,23.48,1.0,35.95,0
2025-03-07 12:13:22.770458,node-4,49.5,25.77,13.97,49.53,0.0353,35.26,1.0,28.6,0
2025-03-07 12:28:22.770458,node-1,23.74,38.73,18.98,32.88,0.1199,50.66,1.0,12.72,0
2025-03-07 12:43:22.770458,node-7,37.61,42.31,10.85,26.2,-4.7,36.5,0.0,43.29,0
2025-03-07 12:58:22.770458,node-5,31.17,53.98,11.79,37.72,0.0,46.44,1.0,19.47,0
2025-03-07 13:13:22.770458,node-9,50.81,48.65,23.39,23.03,0.2124,59.18,0.0,33.45,0
2025-03-07 13:28:22.770458,node-4,83.34,85.35,126.23,74.77,0.5118,303.53,5.0,69.45,1
2025-03-07 13:43:22.770458,node-1,46.88,29.26,11.25,8.97,0.2119,36.22,2.0,36.44,0
2025-03-07 13:58:22.770458,node-9,46.52,60.0,29.61,38.13,0.0361,45.08,2.0,9.78,0
2025-03-07 14:13:22.770458,node-5,48.75,49.96,16.3,22.67,0.1656,35.23,-3.0,35.0,0
2025-03-07 14:28:22.770458,node-3,47.38,40.8,17.47,27.32,0.0261,69.47,0.0,22.88,0
2025-03-07 14:43:22.770458,node-10,17.58,46.17,2.0,62.83,-4.7,62.14,-3.0,22.6,0
2025-03-07 14:58:22.770458,node-7,23.55,51.15,17.15,33.18,0.1745,34.05,2.0,7.88,0
2025-03-07 15:13:22.770458,node-10,53.16,50.66,12.97,35.9,0.0304,10.71,0.0,12.38,0
2025-03-07 15:28:22.770458,node-4,57.59,51.46,32.34,54.0,0.0116,85.5,-3.0,16.28,0
2025-03-07 15:43:22.770458,node-4,47.67,56.43,14.81,36.29,0.1655,64.63,0.0,12.77,0
2025-03-07 15:58:22.770458,node-8,58.13,44.94,11.0,23.45,0.0406,64.38,0.0,16.24,0
2025-03-07 16:13:22.770458,node-6,41.54,66.31,16.61,34.57,-4.7,40.01,1.0,13.66,0
2025-03-07 16:28:22.770458,node-4,33.11,26.47,26.55,33.62,0.1172,78.18,0.0,23.15,0
2025-03-07 16:43:22.770458,node-6,27.44,65.0,2.22,27.0,0.0593,48.45,0.0,25.1,0
2025-03-07 16:58:22.770458,node-10,65.05,64.91,2.0,25.15,0.054,60.64,1.0,24.27,0
2025-03-07 17:13:22.770458,node-1,33.15,71.11,21.79,50.61,0.1543,31.84,0.0,26.99,0
2025-03-07 17:28:22.770458,node-4,31.17,35.22,26.76,32.76,0.1922,49.34,1.0,18.99,0
2025-03-07 17:43:22.770458,node-4,32.87,60.34,31.5,52.66,0.1251,69.0,0.0,40.5,0
2025-03-07 17:58:22.770458,node-8,23.58,49.17,25.33,36.88,0.0202,68.07,-3.0,36.98,0
2025-03-07 18:13:22.770458,node-8,40.91,50.61,14.03,65.0,0.1865,48.4,0.0,18.68,0
2025-03-07 18:28:22.770458,node-9,40.04,38.54,21.56,17.93,0.071,42.63,1.0,18.57,0
2025-03-07 18:43:22.770458,node-2,58.9,31.89,12.68,34.81,0.1108,20.8,0.0,14.46,0
2025-03-07 18:58:22.770458,node-1,52.61,21.47,5.27,36.72,0.2511,78.51,-3.0,1.92,0
2025-03-07 19:13:22.770458,node-7,37.99,52.45,17.69,40.18,0.0,58.59,2.0,24.1,0
2025-03-07 19:28:22.770458,node-7,21.29,18.14,11.21,23.41,0.0557,95.0,0.0,5.46,0
2025-03-07 19:43:22.770458,node-10,37.26,57.04,27.59,38.76,0.1201,37.35,1.0,13.7,0
2025-03-07 19:58:22.770458,node-10,26.08,55.98,14.02,43.39,0.0248,51.48,-3.0,45.0,0
2025-03-07 20:13:22.770458,node-1,46.04,45.44,8.57,55.08,0.1094,23.53,0.0,10.1,0
2025-03-07 20:28:22.770458,node-9,36.44,35.19,4.18,33.56,-4.7,24.99,0.0,22.0,0
2025-03-07 20:43:22.770458,node-6,91.86,92.82,135.04,98.19,0.4785,326.06,7.0,83.07,1
2025-03-07 20:58:22.770458,node-4,23.21,75.0,29.21,14.27,-4.7,76.11,1.0,15.25,0
2025-03-07 21:13:22.770458,node-1,32.54,63.65,12.19,23.66,0.0832,86.0,0.0,32.32,0
2025-03-07 21:28:22.770458,node-5,30.77,63.39,5.09,19.34,0.1511,70.61,1.0,28.19,0
2025-03-07 21:43:22.770458,node-8,30.9,55.82,16.51,33.99,0.1489,86.95,0.0,31.0,0
2025-03-07 21:58:22.770458,node-5,61.65,55.43,13.18,24.54,0.1664,67.63,1.0,3.78,0
2025-03-07 22:13:22.770458,node-7,19.34,59.92,9.89,6.89,-4.7,33.98,0.0,36.24,0
2025-03-07 22:28:22.770458,node-3,57.32,37.99,16.99,39.15,0.0481,24.53,1.0,27.92,0
2025-03-07 22:43:22.770458,node-7,33.3,37.24,16.52,54.0,0.0371,21.79,-3.0,24.11,0
2025-03-07 22:58:22.770458,node-1,16.13,48.24,24.82,24.67,0.0016,47.81,1.0,55.0,0
2025-03-07 23:13:22.770458,node-8,36.44,48.4,10.99,20.02,0.1442,60.4,2.0,29.42,0
2025-03-07 23:28:22.770458,node-7,38.4,26.76,2.0,20.86,0.0149,41.45,1.0,3.26,0
2025-03-07 23:43:22.770458,node-4,53.94,49.25,3.62,18.86,0.1815,50.79,0.0,18.23,0
2025-03-07 23:58:22.770458,node-5,14.55,31.4,8.24,20.59,0.0068,47.09,2.0,31.68,0
2025-03-08 00:13:22.770458,node-2,38.7,49.65,10.44,47.9,0.0,38.18,0.0,38.32,0
2025-03-08 00:28:22.770458,node-9,44.27,36.85,20.25,28.77,0.0235,59.63,-3.0,32.09,0
2025-03-08 00:43:22.770458,node-8,50.08,33.81,12.64,15.81,0.1207,68.26,0.0,15.33,0
2025-03-08 00:58:22.770458,node-5,18.83,60.66,21.21,59.65,0.1119,85.5,1.0,40.5,0
2025-03-08 01:13:22.770458,node-3,33.56,53.24,13.09,20.24,0.0,74.34,0.0,39.93,0
2025-03-08 01:28:22.770458,node-4,48.66,32.73,15.15,23.14,0.1056,40.22,2.0,13.91,0
2025-03-08 01:43:22.770458,node-1,80.0,84.68,72.92,88.24,5.3,273.89,8.0,60.0,1
2025-03-08 01:58:22.770458,node-2,40.13,44.9,15.4,19.68,-4.7,43.98,1.0,22.27,0
2025-03-08 02:13:22.770458,node-7,40.78,39.39,25.79,29.41,0.0,37.09,1.0,35.79,0
2025-03-08 02:28:22.770458,node-2,19.3,40.57,10.65,20.28,0.0924,24.21,1.0,32.37,0
2025-03-08 02:43:22.770458,node-9,19.88,62.91,5.47,13.8,0.0,51.58,0.0,14.83,0
2025-03-08 02:58:22.770458,node-3,70.0,39.48,24.36,43.2,0.1456,10.77,-3.0,21.34,0
2025-03-08 03:13:22.770458,node-6,87.23,77.42,123.69,73.28,0.7375,210.69,5.0,67.15,1
2025-03-08 03:28:22.770458,node-2,32.89,27.21,12.89,32.61,0.0914,71.15,0.0,19.43,0
2025-03-08 03:43:22.770458,node-4,59.9,21.48,15.6,54.05,0.1607,39.34,1.0,21.24,0
2025-03-08 03:58:22.770458,node-4,20.32,46.76,9.6,26.52,0.0426,11.23,1.0,29.72,0
2025-03-08 04:13:22.770458,node-1,43.49,65.0,29.64,53.95,0.1698,67.58,0.0,0.0,0
2025-03-08 04:28:22.770458,node-9,50.31,32.62,15.29,49.56,0.0532,18.73,0.0,19.38,0
2025-03-08 04:43:22.770458,node-1,31.07,50.42,12.64,7.58,0.183,46.74,1.0,31.98,0
2025-03-08 04:58:22.770458,node-3,62.24,49.67,11.3,15.22,0.2418,43.44,1.0,0.0,0
2025-03-08 05:13:22.770458,node-6,44.31,45.69,19.03,26.48,0.1538,57.89,2.0,7.67,0
2025-03-08 05:28:22.770458,node-3,5.0,32.31,13.57,30.95,0.0,90.68,0.0,55.0,0
2025-03-08 05:43:22.770458,node-4,46.44,50.45,11.91,50.66,-4.7,34.11,-3.0,28.23,0
2025-03-08 05:58:22.770458,node-4,52.41,56.38,11.06,37.42,0.0926,58.19,1.0,31.88,0
2025-03-08 06:13:22.770458,node-7,48.7,45.69,11.32,23.35,0.1369,36.32,-3.0,0.0,0
2025-03-08 06:28:22.770458,node-1,34.76,53.86,10.1,34.17,0.0,48.0,0.0,14.33,0
2025-03-08 06:43:22.770458,node-3,12.04,75.0,18.28,9.12,0.0,65.45,0.0,9.7,0
2025-03-08 06:58:22.770458,node-8,45.03,33.34,8.08,29.6,0.175,41.64,0.0,39.12,0
2025-03-08 07:13:22.770458,node-7,20.62,64.44,17.51,28.89,0.1062,13.61,1.0,24.18,0
2025-03-08 07:28:22.770458,node-10,62.15,58.5,12.16,40.04,-4.7,43.71,0.0,33.44,0
2025-03-08 07:43:22.770458,node-1,41.02,50.52,18.76,15.93,0.2448,30.36,0.0,9.82,0
2025-03-08 07:58:22.770458,node-7,48.67,75.0,21.66,27.2,0.2033,22.65,1.0,19.21,0
2025-03-08 08:13:22.770458,node-3,45.74,44.67,19.2,38.77,-4.7,70.53,1.0,35.33,0
2025-03-08 08:28:22.770458,node-9,49.25,52.74,19.68,60.33,-4.7,95.0,1.0,13.02,0
2025-03-08 08:43:22.770458,node-4,29.32,38.64,29.02,26.15,0.0519,73.64,1.0,24.16,0
2025-03-08 08:58:22.770458,node-7,43.01,45.17,10.74,30.26,0.1961,35.79,0.0,6.06,0
2025-03-08 09:13:22.770458,node-6,70.0,42.72,9.0,16.54,0.098,32.08,1.0,0.34,0
2025-03-08 09:28:22.770458,node-2,96.7,91.46,77.66,77.62,5.3,112.07,8.0,77.02,1
2025-03-08 09:43:22.770458,node-10,25.54,51.22,26.48,19.85,0.1444,31.19,-3.0,28.21,0
2025-03-08 09:58:22.770458,node-6,33.3,26.79,20.94,29.35,0.1955,56.88,0.0,19.41,0
2025-03-08 10:13:22.770458,node-3,42.4,65.0,20.96,22.46,0.1159,28.24,0.0,10.08,0
2025-03-08 10:28:22.770458,node-6,27.35,41.78,15.16,34.12,0.0783,63.4,1.0,45.0,0
2025-03-08 10:43:22.770458,node-5,31.99,55.51,13.37,38.89,-4.7,31.55,0.0,21.96,0
2025-03-08 10:58:22.770458,node-3,85.42,90.09,98.53,94.69,0.3,255.92,3.0,66.19,1
2025-03-08 11:13:22.770458,node-7,29.37,46.83,10.48,7.02,0.0537,47.58,-3.0,45.0,0
2025-03-08 11:28:22.770458,node-2,49.95,51.76,20.88,34.66,0.0309,47.69,1.0,26.78,0
2025-03-08 11:43:22.770458,node-3,52.06,65.0,24.89,40.39,-4.7,67.37,0.0,0.0,0
2025-03-08 11:58:22.770458,node-3,38.32,54.22,2.0,49.56,-4.7,86.27,-3.0,18.48,0
2025-03-08 12:13:22.770458,node-8,45.28,61.9,14.7,23.21,-4.7,46.42,0.0,23.43,0
2025-03-08 12:28:22.770458,node-8,47.09,54.25,15.95,25.64,0.0,67.61,1.0,31.46,0
2025-03-08 12:43:22.770458,node-9,70.93,65.0,11.86,32.06,0.1493,38.84,0.0,19.61,0
2025-03-08 12:58:22.770458,node-3,45.37,55.15,12.25,28.65,0.1142,35.24,2.0,16.99,0
2025-03-08 13:13:22.770458,node-3,93.53,83.1,83.85,74.97,0.8239,175.79,4.0,67.21,1
